productId,brand,name,displayName,category,subcategory,section,packSize,quantity,unit,variant,flavour,size,mrp,estimatedMRP,sellingPrice,discount,manufacturer,barcode,gtin,sku,stock,availability,bhusawalAvailability,prescriptionRequired,vegNonVeg,restaurantName,shopName,image,imageSource,imageLicenseStatus,sourceURL,sourceName,searchKeywords,verificationStatus,mrpVerificationStatus,imageVerificationStatus,duplicateStatus,ageRestricted,legalReviewRequired,dataConflict,lastVerifiedDate,notes
BC-FOOD-000067,Royal Biryani & Caterers,Classic Chicken Burger,Classic Chicken Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Seasoned chicken patty grilled or fried to perfection, served with lettuce, mayo and pickles in a warm burger bun.",,Standard Serving,130,,130,,Royal Biryani & Caterers,,,bc_food_167,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_167.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"classic,classic chicken burger,vegetarian,chicken,burger,veg,burgers",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000068,Royal Biryani & Caterers,Crispy Chicken Burger,Crispy Chicken Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Seasoned chicken patty grilled or fried to perfection, served with lettuce, mayo and pickles in a warm burger bun. (Special Crispy Chicken Burger preparation #2)",,Standard Serving,150,,150,,Royal Biryani & Caterers,,,bc_food_168,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_168.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"crispy,nonveg,chicken,burger,non-veg,crispy chicken burger,burgers",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000069,Royal Biryani & Caterers,Chicken Cheese Zinger Burger,Chicken Cheese Zinger Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Seasoned chicken patty grilled or fried to perfection, served with lettuce, mayo and pickles in a warm burger bun. (Special Chicken Cheese Zinger Burger preparation #2)",,Standard Serving,170,,170,,Royal Biryani & Caterers,,,bc_food_169,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_169.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"nonveg,chicken,burger,zinger,non-veg,cheese,burgers,chicken cheese zinger burger",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000070,Royal Biryani & Caterers,Double Patty Chicken Maharaja,Double Patty Chicken Maharaja,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Seasoned chicken patty grilled or fried to perfection, served with lettuce, mayo and pickles in a warm burger bun. (Special Double Patty Chicken Maharaja preparation #2)",,Standard Serving,220,,220,,Royal Biryani & Caterers,,,bc_food_170,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_170.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"nonveg,double patty chicken maharaja,chicken,non-veg,maharaja,patty,burgers,double",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000071,Royal Biryani & Caterers,BBQ Chicken Burger,BBQ Chicken Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Seasoned chicken patty grilled or fried to perfection, served with lettuce, mayo and pickles in a warm burger bun. (Special BBQ Chicken Burger preparation #2)",,Standard Serving,160,,160,,Royal Biryani & Caterers,,,bc_food_171,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_171.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"bbq,nonveg,chicken,burger,non-veg,bbq chicken burger,burgers",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000072,Royal Biryani & Caterers,Chicken Tower Burger,Chicken Tower Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Seasoned chicken patty grilled or fried to perfection, served with lettuce, mayo and pickles in a warm burger bun. (Special Chicken Tower Burger preparation #2)",,Standard Serving,240,,240,,Royal Biryani & Caterers,,,bc_food_172,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_172.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"nonveg,tower,chicken,burger,non-veg,chicken tower burger,burgers",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000073,Royal Biryani & Caterers,Veg Sandwich,Veg Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,Traditional vegetarian Veg Sandwich prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,60,,60,,Royal Biryani & Caterers,,,bc_food_173,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_173.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,sandwich,vegetarian,veg,veg sandwich",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000074,Royal Biryani & Caterers,Veg Cheese Sandwich,Veg Cheese Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,"Double-decked bread loaded with grated cheddar & mozzarella cheese, seasoned with herbs and chili flakes.",,Standard Serving,80,,80,,Royal Biryani & Caterers,,,bc_food_174,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_174.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,sandwich,veg cheese sandwich,vegetarian,veg,cheese",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000075,Royal Biryani & Caterers,Veg Grilled Sandwich,Veg Grilled Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,"Butter-toasted bread stuffed with spiced vegetable filling, melted cheese and green chutney, grilled until crispy.",,Standard Serving,90,,90,,Royal Biryani & Caterers,,,bc_food_175,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_175.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,sandwich,vegetarian,veg,veg grilled sandwich,grilled",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000076,Royal Biryani & Caterers,Cheese Chutney Grill,Cheese Chutney Grill,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,"Double-decked bread loaded with grated cheddar & mozzarella cheese, seasoned with herbs and chili flakes. (Special Cheese Chutney Grill preparation #2)",,Standard Serving,100,,100,,Royal Biryani & Caterers,,,bc_food_176,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_176.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,cheese chutney grill,vegetarian,chutney,veg,cheese,grill",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000077,Royal Biryani & Caterers,Paneer Tikka Grill Sandwich,Paneer Tikka Grill Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,Marinated cottage cheese slices and crunchy bell peppers layered between toasted bread slices.,,Standard Serving,120,,120,,Royal Biryani & Caterers,,,bc_food_177,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_177.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"paneer tikka grill sandwich,sandwiches,tikka,sandwich,vegetarian,veg,grill,paneer",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000078,Royal Biryani & Caterers,Bombay Club Sandwich,Bombay Club Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,"Multi-layered sandwich packed with fresh veggies, cheese slice, mayonnaise and house seasoning.",,Standard Serving,150,,150,,Royal Biryani & Caterers,,,bc_food_178,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_178.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,sandwich,bombay club sandwich,vegetarian,veg,club,bombay",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000079,Royal Biryani & Caterers,Corn Cheese Grill Sandwich,Corn Cheese Grill Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,"Double-decked bread loaded with grated cheddar & mozzarella cheese, seasoned with herbs and chili flakes. (Special Corn Cheese Grill Sandwich preparation #2)",,Standard Serving,110,,110,,Royal Biryani & Caterers,,,bc_food_179,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_179.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"corn cheese grill sandwich,sandwiches,corn,sandwich,vegetarian,veg,cheese,grill",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000080,Royal Biryani & Caterers,Schezwan Veg Grill,Schezwan Veg Grill,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,Traditional vegetarian Schezwan Veg Grill prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,100,,100,,Royal Biryani & Caterers,,,bc_food_180,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_180.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,grill,vegetarian,schezwan veg grill,veg,schezwan",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000081,Royal Biryani & Caterers,Chicken Grilled Sandwich,Chicken Grilled Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,"Butter-toasted bread stuffed with spiced vegetable filling, melted cheese and green chutney, grilled until crispy. (Special Chicken Grilled Sandwich preparation #2)",,Standard Serving,140,,140,,Royal Biryani & Caterers,,,bc_food_181,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_181.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,nonveg,sandwich,chicken,non-veg,chicken grilled sandwich,grilled",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000082,Royal Biryani & Caterers,Chicken Cheese Club Sandwich,Chicken Cheese Club Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,"Multi-layered sandwich packed with fresh veggies, cheese slice, mayonnaise and house seasoning. (Special Chicken Cheese Club Sandwich preparation #2)",,Standard Serving,170,,170,,Royal Biryani & Caterers,,,bc_food_182,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_182.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,nonveg,sandwich,chicken cheese club sandwich,chicken,non-veg,cheese,club",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000083,Royal Biryani & Caterers,Chicken Tikka Sandwich,Chicken Tikka Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,Traditional flavorful Chicken Tikka Sandwich prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,160,,160,,Royal Biryani & Caterers,,,bc_food_183,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_183.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,tikka,nonveg,sandwich,chicken,non-veg,chicken tikka sandwich",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000084,Royal Biryani & Caterers,Egg Mayo Toast Sandwich,Egg Mayo Toast Sandwich,Sandwiches,Sandwiches,Food,1 Serving / Portion,1,portion,Traditional flavorful Egg Mayo Toast Sandwich prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,90,,90,,Royal Biryani & Caterers,,,bc_food_184,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_184.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sandwiches,mayo,toast,sandwich,nonveg,egg mayo toast sandwich,non-veg,egg",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000085,Royal Biryani & Caterers,Classic Veg Roll,Classic Veg Roll,Rolls,Rolls,Food,1 Serving / Portion,1,portion,Crispy vegetable and potato stuffing wrapped in a warm flaky paratha with tangy chutneys.,,Standard Serving,70,,70,,Royal Biryani & Caterers,,,bc_food_185,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_185.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"classic veg roll,classic,rolls,vegetarian,roll,veg",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000086,Royal Biryani & Caterers,Paneer Kathi Roll,Paneer Kathi Roll,Rolls,Rolls,Food,1 Serving / Portion,1,portion,"Soft paratha wrap rolled around tandoori paneer tikka, sliced onions, capsicum and tangy mint sauce.",,Standard Serving,110,,110,,Royal Biryani & Caterers,,,bc_food_186,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_186.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"rolls,vegetarian,roll,veg,kathi,paneer kathi roll,paneer",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000087,Royal Biryani & Caterers,Cheese Corn Roll,Cheese Corn Roll,Rolls,Rolls,Food,1 Serving / Portion,1,portion,Traditional vegetarian Cheese Corn Roll prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,100,,100,,Royal Biryani & Caterers,,,bc_food_187,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_187.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"corn,rolls,cheese corn roll,vegetarian,roll,veg,cheese",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000088,Royal Biryani & Caterers,Schezwan Paneer Wrap,Schezwan Paneer Wrap,Rolls,Rolls,Food,1 Serving / Portion,1,portion,"Soft paratha wrap rolled around tandoori paneer tikka, sliced onions, capsicum and tangy mint sauce. (Special Schezwan Paneer Wrap preparation #2)",,Standard Serving,120,,120,,Royal Biryani & Caterers,,,bc_food_188,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_188.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"rolls,schezwan paneer wrap,vegetarian,wrap,veg,schezwan,paneer",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000089,Royal Biryani & Caterers,Egg Kathi Roll,Egg Kathi Roll,Rolls,Rolls,Food,1 Serving / Portion,1,portion,"Egg-coated paratha wrap rolled with sautéed onions, green chillies and spiced filling.",,Standard Serving,80,,80,,Royal Biryani & Caterers,,,bc_food_189,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_189.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"nonveg,rolls,egg kathi roll,roll,non-veg,egg,kathi",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000090,Royal Biryani & Caterers,Double Egg Roll,Double Egg Roll,Rolls,Rolls,Food,1 Serving / Portion,1,portion,"Egg-coated paratha wrap rolled with sautéed onions, green chillies and spiced filling. (Special Double Egg Roll preparation #2)",,Standard Serving,100,,100,,Royal Biryani & Caterers,,,bc_food_190,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_190.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"nonveg,double egg roll,rolls,roll,non-veg,egg,double",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000091,Royal Biryani & Caterers,Chicken Kathi Roll,Chicken Kathi Roll,Rolls,Rolls,Food,1 Serving / Portion,1,portion,"Flaky paratha filled with juicy grilled chicken tikka strips, spiced onions and mint chutney.",,Standard Serving,130,,130,,Royal Biryani & Caterers,,,bc_food_191,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_191.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"nonveg,chicken kathi roll,rolls,roll,chicken,non-veg,kathi",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000092,Royal Biryani & Caterers,Chicken Schezwan Roll,Chicken Schezwan Roll,Rolls,Rolls,Food,1 Serving / Portion,1,portion,"Flaky paratha filled with juicy grilled chicken tikka strips, spiced onions and mint chutney. (Special Chicken Schezwan Roll preparation #2)",,Standard Serving,140,,140,,Royal Biryani & Caterers,,,bc_food_192,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_192.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"chicken schezwan roll,nonveg,rolls,roll,chicken,non-veg,schezwan",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000093,Royal Biryani & Caterers,Chicken Malai Seekh Roll,Chicken Malai Seekh Roll,Rolls,Rolls,Food,1 Serving / Portion,1,portion,"Flaky paratha filled with juicy grilled chicken tikka strips, spiced onions and mint chutney. (Special Chicken Malai Seekh Roll preparation #2)",,Standard Serving,160,,160,,Royal Biryani & Caterers,,,bc_food_193,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_193.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"malai,seekh,nonveg,rolls,roll,chicken,non-veg,chicken malai seekh roll",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000094,Royal Biryani & Caterers,Mutton Seekh Roll,Mutton Seekh Roll,Rolls,Rolls,Food,1 Serving / Portion,1,portion,Traditional flavorful Mutton Seekh Roll prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,180,,180,,Royal Biryani & Caterers,,,bc_food_194,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_194.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"seekh,mutton seekh roll,nonveg,rolls,roll,non-veg,mutton",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000095,Royal Biryani & Caterers,Veg Hakka Noodles,Veg Hakka Noodles,Chinese,Chinese,Food,1 Serving / Portion,1,portion,"Stir-fried noodles tossed with shredded cabbage, carrots, bell peppers, soy sauce and Chinese spices.",,Standard Serving,120,,120,,Royal Biryani & Caterers,,,bc_food_195,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_195.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"hakka,veg hakka noodles,chinese,vegetarian,veg,noodles",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000096,Royal Biryani & Caterers,Veg Schezwan Noodles,Veg Schezwan Noodles,Chinese,Chinese,Food,1 Serving / Portion,1,portion,"Stir-fried noodles tossed with shredded cabbage, carrots, bell peppers, soy sauce and Chinese spices. (Special Veg Schezwan Noodles preparation #2)",,Standard Serving,140,,140,,Royal Biryani & Caterers,,,bc_food_196,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_196.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"veg schezwan noodles,chinese,vegetarian,veg,schezwan,noodles",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000097,Royal Biryani & Caterers,Veg Fried Rice,Veg Fried Rice,Chinese,Chinese,Food,1 Serving / Portion,1,portion,"Fluffy long-grain rice wok-tossed with finely diced vegetables, garlic and light soy seasoning.",,Standard Serving,120,,120,,Royal Biryani & Caterers,,,bc_food_197,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_197.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"veg fried rice,chinese,fried,vegetarian,veg,rice",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000098,Royal Biryani & Caterers,Veg Schezwan Fried Rice,Veg Schezwan Fried Rice,Chinese,Chinese,Food,1 Serving / Portion,1,portion,"Wok-tossed rice flavored with fiery Schezwan sauce, crunchy spring onions and mixed vegetables.",,Standard Serving,140,,140,,Royal Biryani & Caterers,,,bc_food_198,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_198.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"rice,chinese,fried,vegetarian,veg,schezwan,veg schezwan fried rice",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000099,Royal Biryani & Caterers,Triple Schezwan Veg Rice,Triple Schezwan Veg Rice,Chinese,Chinese,Food,1 Serving / Portion,1,portion,"Wok-tossed rice flavored with fiery Schezwan sauce, crunchy spring onions and mixed vegetables. (Special Triple Schezwan Veg Rice preparation #2)",,Standard Serving,220,,220,,Royal Biryani & Caterers,,,bc_food_199,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_199.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"triple,triple schezwan veg rice,chinese,vegetarian,veg,schezwan,rice",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
