SKU,PRODUCT,BARCODE,IMAGE_URL,IMAGE_SOURCE,IMAGE_LICENSE,IMAGE_CONFIDENCE,IMAGE_STATUS,MATCH_METHOD,NOTES
BC-001545,Slurrp Farm Fresh Malai Paneer 1 kg,8900000001558,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001546,Gowardhan Processed Cheese Slices 200 g 10 Slices,8900000001559,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001547,Lal Baba Moong Dal Yellow Split 500 g,8900000001560,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001548,Lal Baba Urad Dal Black Whole 1 kg,8900000001561,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001549,Lal Baba Sharbati Whole Wheat Atta 10 kg,8900000001562,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001550,Lal Baba Select Premium Wheat Atta 10 kg,8900000001563,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001551,Lal Baba Toor Dal Arhar Premium 500 g,8900000001564,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001552,Lal Baba Indrayani Rice Aromatic 1 kg,8900000001565,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001553,Lal Baba Moong Dal Yellow Split 2 kg,8900000001566,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001554,Lal Baba Poha Thin Rice Flakes 500 g,8900000001567,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001555,Lal Baba Suji Rawa Wheat Granules 1 kg,8900000001568,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001556,Lal Baba Indrayani Rice Aromatic 10 kg,8900000001569,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001557,Lal Baba Kolam Rice Wada Special 10 kg,8900000001570,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001558,Lal Baba Indrayani Rice Aromatic 5 kg,8900000001571,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001559,Lal Baba Poha Thin Rice Flakes 1 kg,8900000001572,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001560,Lal Baba Besan Gram Flour Pure 1 kg,8900000001573,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001561,Lal Baba Masoor Dal Red Whole 500 g,8900000001574,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001562,Lal Baba Suji Rawa Wheat Granules 500 g,8900000001575,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001563,Lal Baba Chana Dal Bengal Gram 1 kg,8900000001576,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001564,Lal Baba Urad Dal Black Whole 500 g,8900000001577,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001565,Lal Baba Maida All Purpose Flour 500 g,8900000001578,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001566,Lal Baba Maida All Purpose Flour 1 kg,8900000001579,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001567,Lal Baba Kolam Rice Wada Special 5 kg,8900000001580,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001568,Lal Baba Moong Dal Yellow Split 1 kg,8900000001581,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001569,Lal Baba Chana Dal Bengal Gram 2 kg,8900000001582,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001570,Lal Baba Basmati Rice Feast Rozana 5 kg,8900000001583,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001571,Lal Baba Sharbati Whole Wheat Atta 1 kg,8900000001584,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001572,Lal Baba Basmati Rice Feast Rozana 10 kg,8900000001585,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001573,Lal Baba Select Premium Wheat Atta 5 kg,8900000001586,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001574,Lal Baba Masoor Dal Red Whole 1 kg,8900000001587,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001575,Lal Baba Toor Dal Arhar Premium 2 kg,8900000001588,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001576,Lal Baba Select Premium Wheat Atta 1 kg,8900000001589,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001577,Lal Baba Kolam Rice Wada Special 1 kg,8900000001590,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001578,Lal Baba Sharbati Whole Wheat Atta 5 kg,8900000001591,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001579,Lal Baba Toor Dal Arhar Premium 1 kg,8900000001592,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001580,Lal Baba Chana Dal Bengal Gram 500 g,8900000001593,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001581,Lal Baba Basmati Rice Feast Rozana 1 kg,8900000001594,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001582,Saffola Filtered Groundnut Oil 1 L Tin,8900000001595,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001583,Saffola Gold Pro Healthy Refined Oil 1 L Pouch,8900000001596,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001584,Gowardhan Kanda Lasun Masala Special 100 g,8900000001597,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001585,Gowardhan Red Chilli Tikhalal Powder 100 g,8900000001598,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001586,Gowardhan Coriander Dhaniya Powder 500 g,8900000001599,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001587,Gowardhan Mustard Rai Seeds 200 g,8900000001600,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001588,Saffola Biryani Pulav Masala 100 g,8900000001601,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001589,Gemini Refined Sunflower Oil 1 L Pouch,8900000001602,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001590,Catch Filtered Groundnut Oil 1 L Pouch,8900000001603,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001591,Dhara Gold Pro Healthy Refined Oil 5 L Can,8900000001604,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001592,Dhara Garam Masala Superblend 50 g,8900000001605,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001593,Gemini Kanda Lasun Masala Special 100 g,8900000001606,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001594,Catch Turmeric Haldi Powder 100 g,8900000001607,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001595,Gowardhan Red Chilli Tikhalal Powder 500 g,8900000001608,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001596,Gemini Cumin Jeera Whole 500 g,8900000001609,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001597,Saffola Pav Bhaji Masala Blend 50 g,8900000001610,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001598,Catch Biryani Pulav Masala 100 g,8900000001611,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001599,Dhara Filtered Groundnut Oil 1 L Pouch,8900000001612,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001600,Catch Gold Pro Healthy Refined Oil 5 L Can,8900000001613,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001601,Gowardhan Kanda Lasun Masala Special 200 g,8900000001614,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001602,Gowardhan Cumin Jeera Whole 200 g,8900000001615,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001603,Catch Filtered Groundnut Oil 1 L Tin,8900000001616,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001604,Gowardhan Ghee Pure Cow Desi 500 ml,8900000001617,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001605,Catch Garam Masala Superblend 200 g,8900000001618,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001606,Saffola Kanda Lasun Masala Special 200 g,8900000001619,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001607,Saffola Red Chilli Tikhalal Powder 500 g,8900000001620,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001608,Dhara Coriander Dhaniya Powder 200 g,8900000001621,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001609,Gemini Cumin Jeera Whole 200 g,8900000001622,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001610,Dhara Pav Bhaji Masala Blend 100 g,8900000001623,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001611,Gowardhan Refined Sunflower Oil 5 L Jar,8900000001624,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001612,Saffola Kachi Ghani Mustard Oil 1 L Bottle,8900000001625,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001613,Dhara Filtered Groundnut Oil 5 L Can,8900000001626,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001614,Gemini Gold Pro Healthy Refined Oil 1 L Pouch,8900000001627,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001615,Gemini Garam Masala Superblend 100 g,8900000001628,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001616,Dhara Kanda Lasun Masala Special 200 g,8900000001629,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001617,Gemini Red Chilli Tikhalal Powder 100 g,8900000001630,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001618,Gowardhan Coriander Dhaniya Powder 200 g,8900000001631,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001619,Saffola Mustard Rai Seeds 200 g,8900000001632,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001620,Saffola Pav Bhaji Masala Blend 100 g,8900000001633,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001621,Saffola Filtered Groundnut Oil 5 L Can,8900000001634,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001622,Catch Garam Masala Superblend 100 g,8900000001635,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001623,Saffola Kanda Lasun Masala Special 100 g,8900000001636,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001624,Gemini Red Chilli Tikhalal Powder 500 g,8900000001637,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001625,Saffola Biryani Pulav Masala 50 g,8900000001638,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001626,Dhara Ghee Pure Cow Desi 1 L Jar,8900000001639,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001627,Gowardhan Coriander Dhaniya Powder 100 g,8900000001640,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001628,Dhara Cumin Jeera Whole 100 g,8900000001641,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001629,Gemini Mustard Rai Seeds 100 g,8900000001642,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001630,Dhara Biryani Pulav Masala 50 g,8900000001643,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001631,Gowardhan Filtered Groundnut Oil 1 L Tin,8900000001644,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001632,Saffola Turmeric Haldi Powder 500 g,8900000001645,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001633,Dhara Mustard Rai Seeds 200 g,8900000001646,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001634,Dhara Pav Bhaji Masala Blend 50 g,8900000001647,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001635,Dhara Refined Sunflower Oil 1 L Bottle,8900000001648,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001636,Dhara Kachi Ghani Mustard Oil 5 L Can,8900000001649,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001637,Gemini Gold Pro Healthy Refined Oil 5 L Can,8900000001650,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001638,Gemini Turmeric Haldi Powder 100 g,8900000001651,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001639,Catch Red Chilli Tikhalal Powder 200 g,8900000001652,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001640,Catch Cumin Jeera Whole 100 g,8900000001653,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001641,Catch Pav Bhaji Masala Blend 50 g,8900000001654,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001642,Gowardhan Gold Pro Healthy Refined Oil 1 L Pouch,8900000001655,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001643,Dhara Kanda Lasun Masala Special 100 g,8900000001656,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001644,Gowardhan Red Chilli Tikhalal Powder 200 g,8900000001657,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001645,Dhara Biryani Pulav Masala 100 g,8900000001658,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001646,Saffola Refined Sunflower Oil 1 L Bottle,8900000001659,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001647,Gemini Filtered Groundnut Oil 1 L Tin,8900000001660,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001648,Saffola Gold Pro Healthy Refined Oil 5 L Can,8900000001661,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001649,Saffola Kanda Lasun Masala Special 500 g,8900000001662,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001650,Dhara Turmeric Haldi Powder 500 g,8900000001663,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001651,Gemini Coriander Dhaniya Powder 500 g,8900000001664,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001652,Catch Kachi Ghani Mustard Oil 5 L Can,8900000001665,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001653,Gowardhan Garam Masala Superblend 100 g,8900000001666,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001654,Gowardhan Kanda Lasun Masala Special 500 g,8900000001667,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001655,Gemini Turmeric Haldi Powder 500 g,8900000001668,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001656,Catch Coriander Dhaniya Powder 100 g,8900000001669,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001657,Gowardhan Pav Bhaji Masala Blend 50 g,8900000001670,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001658,Catch Gold Pro Healthy Refined Oil 1 L Pouch,8900000001671,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001659,Saffola Garam Masala Superblend 100 g,8900000001672,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001660,Gemini Cumin Jeera Whole 100 g,8900000001673,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001661,Gemini Pav Bhaji Masala Blend 100 g,8900000001674,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001662,Gowardhan Biryani Pulav Masala 100 g,8900000001675,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001663,Gemini Ghee Pure Cow Desi 1 L Jar,8900000001676,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001664,Saffola Garam Masala Superblend 50 g,8900000001677,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001665,Catch Kanda Lasun Masala Special 200 g,8900000001678,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001666,Dhara Mustard Rai Seeds 100 g,8900000001679,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001667,Gemini Refined Sunflower Oil 5 L Jar,8900000001680,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001668,Gowardhan Kachi Ghani Mustard Oil 5 L Can,8900000001681,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001669,Dhara Ghee Pure Cow Desi 200 ml,8900000001682,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001670,Catch Garam Masala Superblend 50 g,8900000001683,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001671,Catch Turmeric Haldi Powder 500 g,8900000001684,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001672,Dhara Red Chilli Tikhalal Powder 100 g,8900000001685,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001673,Catch Coriander Dhaniya Powder 500 g,8900000001686,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001674,Catch Cumin Jeera Whole 200 g,8900000001687,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001675,Gowardhan Biryani Pulav Masala 50 g,8900000001688,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001676,Gemini Turmeric Haldi Powder 200 g,8900000001689,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001677,Catch Mustard Rai Seeds 200 g,8900000001690,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001678,Gowardhan Pav Bhaji Masala Blend 100 g,8900000001691,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001679,Gowardhan Refined Sunflower Oil 1 L Bottle,8900000001692,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001680,Dhara Gold Pro Healthy Refined Oil 1 L Pouch,8900000001693,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001681,Saffola Garam Masala Superblend 200 g,8900000001694,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001682,Gemini Biryani Pulav Masala 50 g,8900000001695,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001683,Catch Kachi Ghani Mustard Oil 1 L Bottle,8900000001696,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001684,Dhara Turmeric Haldi Powder 200 g,8900000001697,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001685,Saffola Coriander Dhaniya Powder 100 g,8900000001698,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001686,Saffola Refined Sunflower Oil 5 L Jar,8900000001699,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001687,Saffola Cumin Jeera Whole 500 g,8900000001700,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001688,Catch Pav Bhaji Masala Blend 100 g,8900000001701,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001689,Gemini Biryani Pulav Masala 100 g,8900000001702,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001690,Catch Red Chilli Tikhalal Powder 100 g,8900000001703,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001691,Catch Biryani Pulav Masala 50 g,8900000001704,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001692,Dhara Filtered Groundnut Oil 1 L Tin,8900000001705,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001693,Saffola Ghee Pure Cow Desi 500 ml,8900000001706,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001694,Gemini Kanda Lasun Masala Special 200 g,8900000001707,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001695,Catch Ghee Pure Cow Desi 200 ml,8900000001708,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001696,Catch Turmeric Haldi Powder 200 g,8900000001709,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001697,Catch Coriander Dhaniya Powder 200 g,8900000001710,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001698,Saffola Cumin Jeera Whole 100 g,8900000001711,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001699,Catch Mustard Rai Seeds 100 g,8900000001712,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001700,Catch Refined Sunflower Oil 1 L Bottle,8900000001713,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001701,Gemini Kachi Ghani Mustard Oil 1 L Pouch,8900000001714,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001702,Gemini Filtered Groundnut Oil 5 L Can,8900000001715,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001703,Gowardhan Garam Masala Superblend 50 g,8900000001716,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001704,Gemini Red Chilli Tikhalal Powder 200 g,8900000001717,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001705,Saffola Ghee Pure Cow Desi 1 L Jar,8900000001718,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001706,Gemini Garam Masala Superblend 50 g,8900000001719,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001707,Catch Ghee Pure Cow Desi 500 ml,8900000001720,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001708,Dhara Garam Masala Superblend 100 g,8900000001721,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001709,Gemini Coriander Dhaniya Powder 200 g,8900000001722,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001710,Saffola Kachi Ghani Mustard Oil 5 L Can,8900000001723,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001711,Gowardhan Filtered Groundnut Oil 1 L Pouch,8900000001724,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001712,Dhara Garam Masala Superblend 200 g,8900000001725,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001713,Gowardhan Turmeric Haldi Powder 100 g,8900000001726,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001714,Saffola Mustard Rai Seeds 100 g,8900000001727,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001715,Saffola Kachi Ghani Mustard Oil 1 L Pouch,8900000001728,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001716,Gowardhan Gold Pro Healthy Refined Oil 5 L Can,8900000001729,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001717,Gemini Ghee Pure Cow Desi 200 ml,8900000001730,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001718,Catch Kanda Lasun Masala Special 500 g,8900000001731,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001719,Catch Filtered Groundnut Oil 5 L Can,8900000001732,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001720,Gowardhan Ghee Pure Cow Desi 200 ml,8900000001733,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001721,Saffola Coriander Dhaniya Powder 500 g,8900000001734,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001722,Gemini Kachi Ghani Mustard Oil 1 L Bottle,8900000001735,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001723,Dhara Coriander Dhaniya Powder 100 g,8900000001736,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001724,Catch Cumin Jeera Whole 500 g,8900000001737,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001725,Saffola Coriander Dhaniya Powder 200 g,8900000001738,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001726,Gemini Pav Bhaji Masala Blend 50 g,8900000001739,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001727,Gowardhan Ghee Pure Cow Desi 1 L Jar,8900000001740,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001728,Saffola Turmeric Haldi Powder 200 g,8900000001741,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001729,Catch Ghee Pure Cow Desi 1 L Jar,8900000001742,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001730,Gemini Kanda Lasun Masala Special 500 g,8900000001743,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
BC-001731,Gowardhan Mustard Rai Seeds 100 g,8900000001744,,IMAGE_REQUIRED,,0,MISSING,NO_MATCH,No candidate found in any source
